DATAFLOW,LAST UPDATE,freq,reporter,product,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121290,EXPQNT,2024,6232488
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121290,EXPVAL,2024,1447696
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121290,IMPQNT,2024,201321348
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121290,IMPVAL,2024,7320338
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121290,PRODQNT,2024,2315986000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121290,PRODVAL,2024,24496958
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121290,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121300,EXPQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121300,EXPVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121300,IMPQNT,2024,27805460
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121300,IMPVAL,2024,698039
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08121300,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122140,PRODQNT,2024,108847000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122140,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122160,EXPQNT,2024,12089470
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122160,EXPVAL,2024,2874364
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122160,IMPQNT,2024,39879135
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122160,IMPVAL,2024,4298965
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122160,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122210,EXPQNT,2024,22728308
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122210,EXPVAL,2024,10113443
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122210,IMPQNT,2024,407135887
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122210,IMPVAL,2024,35831616
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122210,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122230,EXPQNT,2024,843529
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122230,EXPVAL,2024,439055
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122230,IMPQNT,2024,230621813
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122230,IMPVAL,2024,27310616
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122230,PRODQNT,2024,24914000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122230,PRODVAL,2024,2928840
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122230,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122255,EXPQNT,2024,2655980
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122255,EXPVAL,2024,994076
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122255,IMPQNT,2024,209415640
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122255,IMPVAL,2024,12944517
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122255,PRODQNT,2024,105229000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122255,PRODVAL,2024,720656
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122255,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122260,EXPQNT,2024,114526
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122260,EXPVAL,2024,58356
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122260,IMPQNT,2024,6039437
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122260,IMPVAL,2024,3585708
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122260,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122260,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122260,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122270,EXPQNT,2024,10518
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122270,EXPVAL,2024,10672
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122270,IMPQNT,2024,5289236
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122270,IMPVAL,2024,29795855
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122270,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122270,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122270,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122280,EXPQNT,2024,12954414
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122280,EXPVAL,2024,4811508
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122280,IMPQNT,2024,11201909
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122280,IMPVAL,2024,3930638
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122280,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122280,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08122280,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911100,EXPQNT,2024,593
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911100,EXPVAL,2024,522
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911100,IMPQNT,2024,92543251
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911100,IMPVAL,2024,13324675
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911100,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911220,EXPQNT,2024,280100
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911220,EXPVAL,2024,163506
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911220,IMPQNT,2024,72000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911220,IMPVAL,2024,29272
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911220,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911220,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911220,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911230,EXPQNT,2024,63407105
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911230,EXPVAL,2024,10420833
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911230,IMPQNT,2024,8410
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911230,IMPVAL,2024,13472
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911230,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911910,EXPQNT,2024,91710
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911910,EXPVAL,2024,45099
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911910,IMPQNT,2024,13033538
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911910,IMPVAL,2024,6035842
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911910,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911911,EXPQNT,2024,861791
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911911,EXPVAL,2024,523736
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911911,IMPQNT,2024,2440501
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911911,IMPVAL,2024,1045014
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911911,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911911,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911911,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911912,EXPQNT,2024,1067234
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911912,EXPVAL,2024,732399
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911912,IMPQNT,2024,7031141
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911912,IMPVAL,2024,3615442
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911912,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911912,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911912,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911913,EXPQNT,2024,559359
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911913,EXPVAL,2024,182181
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911913,IMPQNT,2024,92210060
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911913,IMPVAL,2024,20979116
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911913,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911913,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911913,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911919,EXPQNT,2024,8094206
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911919,EXPVAL,2024,5793108
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911919,IMPQNT,2024,55499684
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911919,IMPVAL,2024,25777791
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08911919,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08931000,EXPQNT,2024,240248671
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08931000,EXPVAL,2024,30392068
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08931000,IMPQNT,2024,901423718
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08931000,IMPVAL,2024,55024831
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08931000,PRODQNT,2024,3336836000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08931000,PRODVAL,2024,140618468
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08931000,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08991000,EXPQNT,2024,415948
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08991000,EXPVAL,2024,245244
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08991000,IMPQNT,2024,52559600
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08991000,IMPVAL,2024,26478102
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08991000,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08991000,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08991000,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992110,EXPVAL,2024,3424
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992110,IMPVAL,2024,4369016
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992110,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992110,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992110,QNTUNIT,2024,CK
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992120,EXPVAL,2024,8757
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992120,IMPVAL,2024,376650
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992120,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992120,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992120,QNTUNIT,2024,CK
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992210,EXPQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992210,EXPVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992210,IMPQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992210,IMPVAL,2024,19975
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992210,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992210,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992210,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992220,EXPQNT,2024,28621
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992220,EXPVAL,2024,126756
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992220,IMPQNT,2024,506184
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992220,IMPVAL,2024,334480
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992220,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992230,EXPQNT,2024,6446047
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992230,EXPVAL,2024,4928521
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992230,IMPQNT,2024,18318379
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992230,IMPVAL,2024,4878417
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992230,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992230,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992230,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992910,EXPQNT,2024,193583
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992910,EXPVAL,2024,663273
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992910,IMPQNT,2024,13587506
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992910,IMPVAL,2024,36925958
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992910,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992910,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992910,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992913,EXPQNT,2024,284869
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992913,EXPVAL,2024,2685706
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992913,IMPQNT,2024,17115414
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992913,IMPVAL,2024,2081605
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992913,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992914,EXPQNT,2024,1083323
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992914,EXPVAL,2024,653135
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992914,IMPQNT,2024,27188796
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992914,IMPVAL,2024,12524833
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992914,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992914,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992914,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992915,EXPQNT,2024,5704907
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992915,EXPVAL,2024,627207
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992915,IMPQNT,2024,26182538
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992915,IMPVAL,2024,11022869
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992915,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992915,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992915,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992920,EXPQNT,2024,171550681
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992920,EXPVAL,2024,13324740
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992920,IMPQNT,2024,542908645
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992920,IMPVAL,2024,89034994
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992920,PRODQNT,2024,805454000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992920,PRODVAL,2024,21149380
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,08992920,QNTUNIT,2024,KG
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z3,EXPQNT,2024,160371282
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z3,EXPVAL,2024,348650193
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z3,IMPQNT,2024,116299417
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z3,IMPVAL,2024,206056442
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z3,PRODQNT,2024,405050000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z3,PRODVAL,2024,744178550
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z3,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z4,EXPQNT,2024,154186001
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z4,EXPVAL,2024,782352643
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z4,IMPQNT,2024,71643272
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z4,IMPVAL,2024,300745859
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z4,PRODQNT,2024,23643963
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z4,PRODVAL,2024,156255051
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z4,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z6,EXPQNT,2024,562395214
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z6,EXPVAL,2024,2516626482
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z6,IMPQNT,2024,57821717
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z6,IMPVAL,2024,327443744
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z6,PRODQNT,2024,1520722000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z6,PRODVAL,2024,6639597055
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,100000Z6,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111140,EXPQNT,2024,180432168
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111140,EXPVAL,2024,919565429
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111140,IMPQNT,2024,13186746
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111140,IMPVAL,2024,50095523
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111140,PRODQNT,2024,354166000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111140,PRODVAL,2024,1707363788
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111140,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111190,EXPQNT,2024,147816088
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111190,EXPVAL,2024,1018272266
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111190,IMPQNT,2024,14770886
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111190,IMPVAL,2024,80615583
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111190,PRODQNT,2024,236765000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111190,PRODVAL,2024,1419151842
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111190,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111230,EXPQNT,2024,38980066
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111230,EXPVAL,2024,79819202
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111230,IMPQNT,2024,140008180
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111230,IMPVAL,2024,339048317
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111230,PRODQNT,2024,515709000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111230,PRODVAL,2024,1453236100
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111230,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111250,EXPQNT,2024,18973393
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111250,EXPVAL,2024,53683987
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111250,IMPQNT,2024,206639803
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111250,IMPVAL,2024,499488139
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111250,PRODQNT,2024,320173000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111250,PRODVAL,2024,1075783362
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111250,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111290,EXPQNT,2024,111547057
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111290,EXPVAL,2024,390296368
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111290,IMPQNT,2024,240193432
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111290,IMPVAL,2024,803686611
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111290,PRODQNT,2024,678109000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111290,PRODVAL,2024,2243254680
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111290,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111300,EXPQNT,2024,2204665
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111300,EXPVAL,2024,14362640
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111300,IMPQNT,2024,120570
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111300,IMPVAL,2024,1400743
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111300,PRODQNT,2024,220624
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111300,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111400,EXPQNT,2024,806
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111400,EXPVAL,2024,5024
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111400,IMPQNT,2024,13450
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111400,IMPVAL,2024,21568
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111400,PRODQNT,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111400,PRODVAL,2024,0
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111400,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111500,EXPQNT,2024,8019360
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111500,EXPVAL,2024,44430449
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111500,IMPQNT,2024,52585
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111500,IMPVAL,2024,143607
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111500,PRODQNT,2024,5049000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111500,PRODVAL,2024,28410284
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10111500,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10112000,EXPQNT,2024,28918716
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10112000,EXPVAL,2024,40161038
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10112000,IMPQNT,2024,7378412
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10112000,IMPVAL,2024,5526225
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10112000,PRODQNT,2024,46555000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10112000,PRODVAL,2024,58927493
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10112000,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10113100,EXPQNT,2024,99158026
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10113100,EXPVAL,2024,535570791
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10113100,IMPQNT,2024,6403348
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10113100,IMPVAL,2024,30242918
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10113100,PRODQNT,2024,67762000
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10113100,PRODVAL,2024,391830554
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10113100,QNTUNIT,2024,kg
ESTAT:DS-059358(1.0),27/04/26 11:00:00,A,PL,10113230,EXPQNT,2024,10902555
